Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
Date,,,,,,,,,,,,,,,,,,,,
2020-09-09,1052.616455078125,843.8397827148438,987.2772827148438,2185.994873046875,1065.576165195366,860.4391640509212,990.2235715452429,2215.4370811199515,1047.5765678103091,842.2480612168637,950.7799712470112,2178.810524882699,1056.9363584505386,850.4340574921896,952.4016081359675,2183.5062372208085,7864436,5528947,55310877,3866535
2020-09-10,1046.9046630859375,855.02734375,1057.005859375,2189.281982421875,1060.6322861515898,856.8009874703434,1071.143453685118,2205.57619677244,1040.6167566583754,841.1566271269397,993.6722520605045,2182.8489937629693,1058.856349256631,850.7069566051124,997.2123897691316,2192.897772818245,7594044,5171884,140304404,2308813
2020-09-11,1035.48095703125,860.166259765625,1059.6324462890625,2229.6181640625,1060.6323498830345,867.8520113795361,1067.9002998877158,2237.9764400861595,1028.137097185802,846.7957888388856,1044.7184364861514,2188.3426702955844,1052.568506075972,850.3430758960253,1056.0924290071068,2189.0940301060177,10397365,6671903,59470807,4145424
2020-09-14,1015.6091918945312,889.9088134765625,1051.775634765625,2339.7802734375,1050.216463171906,901.4146532354956,1078.0180834779053,2353.2570642916735,1010.2333358125273,862.5311691524832,1042.388591149009,2236.8973634214835,1044.4565922587146,870.4443103495386,1062.0305558251969,2239.01043471537,10825295,21871587,44063445,7512131
2020-09-15,1027.6571044921875,893.5924072265625,1059.2213134765625,2339.7802734375,1033.0810070887926,904.097757389031,1062.3731235368762,2383.5444195040477,1015.7533462623996,883.7692233800313,1045.1978972897073,2314.6114298966454,1025.257157961379,890.9092086142413,1056.0695034162488,2339.7802734375,8252555,11608203,27178393,7318770
2020-09-16,1049.880615234375,911.1468505859375,1061.824951171875,2350.673583984375,1052.1365414986035,914.6941377954023,1082.2890017884376,2354.9937310256437,1025.5931098750964,893.1831367860151,1055.429988214619,2326.537668551129,1027.369046841196,896.8213573024551,1059.7465398812403,2337.478586527737,9355056,10059251,33952295,3074003
2020-09-17,1040.23291015625,919.560302734375,1050.0399169921875,2311.18310546875,1050.2167122102196,928.6558546902046,1066.0046095086461,2343.865316207229,1034.8570527994668,905.0074196050475,1046.8879860922023,2301.4631164141174,1040.6169250784992,905.0074196050475,1059.7465399351138,2329.0738191701607,9159343,15628241,25828669,4828176
2020-09-18,1014.9853515625,911.5106201171875,1053.2144775390625,2300.80517578125,1048.4885086739837,926.6546784664439,1059.4952614818214,2348.231873200927,1005.2894746146015,908.7364327889604,1039.8990899236546,2288.1267517185643,1048.2965598410049,919.5601601439678,1057.1199862662568,2333.7691700573705,11740889,12897633,33074915,4183256
2020-09-21,1007.3056030273438,918.559814453125,1030.443603515625,2315.267822265625,1028.473061081208,937.7514068787507,1067.0550272741891,2352.457724020075,999.8177229903305,910.0099734065859,1026.560809878659,2302.9179620415825,1012.7774342340842,910.4647510044903,1050.6106664458866,2314.9860336869096,9921439,14140637,33627381,4598809
2020-09-22,993.9618530273438,916.3767700195312,1010.0252075195312,2369.40966796875,1015.8013658950092,930.0200966203183,1040.1045958068655,2399.5092327726243,988.2979559235873,901.551032882977,1005.640028344787,2308.412404757382,1011.8654771228687,917.74110267961,1040.1045958068655,2333.7692537925527,9310339,12625762,34792254,7499613
2020-09-23,1005.3375244140625,927.5188598632812,1019.0010986328125,2317.287109375,1012.777358087215,943.2086861272103,1039.9904906754755,2366.498313808928,992.9537778308068,916.9225202095322,1007.3530789005268,2262.3942762580177,1004.1375512409734,927.8827041275115,1032.3393226909623,2357.247668496316,8039914,13486204,42988708,7502280
2020-09-24,989.1619262695312,887.1801147460938,996.344482421875,2190.31494140625,1005.0975468416973,917.7411455536385,1016.8084713564986,2300.898962995096,983.9780186368097,882.2684947344195,993.9919824496155,2162.4694599549684,996.4577398487887,912.283814658374,1008.5406793454171,2300.898962995096,9904755,14427432,29826318,8424708
2020-09-25,1002.2176513671875,919.969482421875,1005.7086181640625,2274.885009765625,1009.8494343096784,923.107458501905,1010.7789895533983,2291.5077867886293,984.6020676177781,886.8161891699393,989.9951789858999,2208.9572496252426,1007.9775229267691,887.5438221196245,999.9074439307282,2223.889524227653,10160772,13311078,28374935,8228267
2020-09-28,1012.0093383789062,919.0145263671875,1012.3547973632812,2278.640869140625,1016.6172822830368,924.2444683692928,1022.2899574670395,2295.2636409785546,1000.9216564609691,908.1907981047207,1008.1523642512961,2222.0105460537075,1006.969451002149,923.0165356338078,1017.2652579621841,2291.50707200805,8076211,8554526,19666849,4347166
2020-09-29,1020.025390625,917.7410278320312,1025.5103759765625,2336.961669921875,1027.0812104674617,935.0225734502757,1034.1664357457157,2358.2333811537574,1008.9375900262052,913.2841859666559,1012.3548977409597,2278.6410691064316,1015.65744076853,925.9270231248839,1016.3518099599579,2286.670781842101,6322223,8708463,25842539,6995811
2020-09-30,1035.432861328125,917.0589599609375,1020.6227416992188,2340.625244140625,1043.4007303266385,931.3389866070611,1035.5367491405475,2352.552309794787,1009.897454823741,914.1029057879913,1016.3517409454392,2310.2908910559586,1017.5772833775337,917.7411263085404,1032.3392679119972,2337.5260275765368,9406921,8048817,24465159,3917166
2020-10-01,1062.6483154296875,925.6088256835938,1016.4659423828125,2369.879150390625,1065.5762971742588,933.658366599337,1034.0750460605743,2385.422004980432,1046.4726986798316,920.2424280632043,1011.3270641073493,2340.624952554494,1046.4726986798316,928.2919689789476,1034.0750460605743,2357.247729331057,10601540,5563358,20783227,2610337
2020-10-05,1069.752197265625,953.8504028320312,1010.5048828125,2541.132080078125,1086.6958440663595,959.4897111518611,1027.383123678267,2562.0750058087233,1066.5362921888034,925.9725719204465,1007.6728330550093,2444.6351784164117,1067.4962708496394,925.9725719204465,1025.0306840452397,2460.55359954929,8470063,14212509,18922799,17412105
2020-10-06,1098.3115234375,960.2627563476562,1009.6597900390625,2549.114501953125,1102.0554635188366,964.1283653597117,1020.4170960104096,2569.493848093499,1081.1278825815434,938.0695906372156,1005.6857138048957,2488.821600058375,1089.6237871762696,959.5805900514111,1016.4659158875901,2569.493848093499,9685995,9090819,18412175,9846367
2020-10-07,1115.7352294921875,970.0859985351562,1031.197265625,2569.447265625,1118.2311506425856,975.0430292252258,1054.7217794713185,2601.42511844294,1092.0717314094927,941.8442693682102,1014.0677136374183,2538.50256142645,1099.0796227018586,950.3941091811566,1020.9195102676917,2575.129124465899,10624389,9284008,53170865,9656101
2020-10-08,1144.1025390625,994.7805786132812,1022.8609008789062,2653.735107421875,1154.8542524776135,1022.3401483773252,1035.9936031772488,2709.426307537359,1116.7910776601395,989.960002182702,1015.0270475588429,2629.5991892910247,1132.7747447411339,991.4152684442033,1031.8824522438547,2629.5991892910247,17530337,21482613,21077808,19839329
2020-10-09,1184.1815185546875,1006.6958618164062,1020.2116088867188,2641.76123046875,1187.493397486176,1012.6079713331477,1029.1418175540557,2657.632878577194,1143.9583962052866,990.0054330492293,1012.743126680361,2610.816526487993,1152.934171690297,996.0539980684512,1020.9196364169997,2638.990805550813,22486194,10567867,18545499,7739245
2020-10-12,1165.078125,1029.7073974609375,1021.8560180664062,2657.773681640625,1193.013480589498,1036.892905591588,1030.3978989822854,2680.3131050891675,1157.3502499073772,1011.5162938540675,1016.9227818923771,2630.303759312714,1182.2617664635748,1021.4304675257487,1020.91963353668,2644.156113307131,9610273,14633537,14226473,4623203
2020-10-13,1150.486328125,1053.0830078125,1041.794921875,2654.533447265625,1173.5258149621438,1060.586837876462,1044.1016902278236,2681.158001256278,1147.1744487661165,1032.8454055187842,1016.7400489952604,2641.056659824399,1164.8380787782382,1032.8454055187842,1018.9098031373098,2671.860581630879,9176976,17523825,23112012,4209878
2020-10-14,1163.0140380859375,1034.1641845703125,1044.9010009765625,2649.86474609375,1165.7020249571183,1059.5407949464434,1052.4379903771614,2680.422603444767,1128.4548095501607,1028.7977870882423,1036.2219849037212,2629.0683177735646,1147.702426761401,1056.9030628590176,1040.9726563728163,2680.422603444767,11291459,16649573,26742011,4395936
2020-10-15,1122.454833984375,1008.0144653320312,1007.901123046875,2584.787841796875,1168.2938062510023,1078.7323761640325,1046.0428421120025,2666.982981534539,1117.414946981238,993.6889721409827,1002.6480664919261,2571.960955050725,1165.6058196420468,1073.2750454245854,1046.0428421120025,2651.185274898272,14123448,44288251,20036197,6629355
2020-10-16,1151.350341796875,1025.5234375,993.8778686523438,2606.197265625,1155.3342765322402,1033.209134149657,1019.777662026047,2614.072402242907,1126.0549284356607,997.6910719564908,992.438977817825,2576.01657187972,1132.7747788184822,1013.1079874254383,1011.7839583051839,2593.747775507156,12911424,18365685,21583600,5273773
2020-10-19,1155.3822021484375,1024.068115234375,994.0604858398438,2557.388427734375,1185.5734799252132,1035.9832649075345,1018.0418369993735,2616.2878688524,1144.8703669750155,1014.4268533244016,984.4451459233671,2552.7198995431754,1185.5734799252132,1032.3450444864368,1000.3870016888361,2616.2878688524,21179778,12902123,31200385,3331194
2020-10-20,1174.9658203125,1034.6190185546875,984.7877807617188,2583.278564453125,1178.2778169617616,1041.1677714470716,1001.7345892243404,2602.990236495393,1157.6382760127776,1009.6062510731456,983.1204725503553,2563.4252822631333,1159.174218413863,1017.7013143912907,995.3395660231265,2570.074511914847,13705989,10448776,18482288,3406273
2020-10-21,1196.8052978515625,1044.487548828125,970.4902954101562,2523.294189453125,1200.933252788661,1049.944879281562,1001.2777724411834,2592.709867683697,1172.805832368176,1032.345010775162,958.2255310548013,2511.6464677090694,1181.3496655172396,1037.9387966958695,990.314884618852,2583.2784021773905,17820376,19811433,34082321,4570143
2020-10-22,1183.9415283203125,1026.93310546875,962.4280395507812,2519.2861328125,1199.9731223611068,1053.2646780070618,974.098955801047,2533.9049061821006,1174.0537029181069,1022.1579417731222,955.1423029369042,2488.1153196101695,1190.3252915833734,1038.7117981727674,971.7693517736814,2509.713286226251,10956530,11271335,30802210,5262294
2020-10-23,1186.341552734375,1031.9434814453125,965.2144165039062,2534.046875,1198.4851877849267,1043.435056962521,975.2408595412703,2548.3826603458583,1181.9255576052112,1029.7830876925607,957.608920144693,2518.2963694503965,1193.7333407812223,1041.5964048797675,961.9940390878214,2534.9900218024964,7933115,9069862,23422125,3499091
2020-10-26,1162.4381103515625,1022.7042236328125,926.8671264648438,2535.36669921875,1192.2934213790688,1038.4706878995341,960.1440581493976,2555.880138214971,1156.390198296699,1014.1545586661581,922.0251726319553,2518.6730500876997,1180.581729331265,1031.713663848773,960.1440581493976,2537.017205804653,9785988,6309368,37324416,2672752
2020-10-27,1183.7496337890625,1002.846923828125,929.3338012695312,2480.616943359375,1186.533595273203,1020.1761995797598,940.9133136671817,2563.6138443425093,1149.9103868364894,990.2522002668667,915.8585632774493,2474.9110906251053,1176.9338089036787,1016.4988949227579,929.516486871748,2546.260038968378,12158890,10172479,36478896,3537502
2020-10-28,1161.1900634765625,989.7005615234375,918.8048706054688,2473.11865234375,1182.693607041568,1015.6255127508505,939.9312768583937,2504.949846024956,1153.414260438672,983.7249418512215,916.9548767858507,2457.839725428845,1178.8536927329915,1007.1217462942355,932.6683157843726,2499.3381705243437,8285593,7608392,29924017,3569445
2020-10-29,1139.6865234375,988.1376953125,925.8621215820312,2482.974853515625,1156.2461539444682,994.7108997656037,932.7596505259339,2504.0542725468767,1131.3347566644616,974.577634525492,909.4634919412558,2452.4169951751473,1152.550259848006,983.678985904987,912.2041987124231,2459.726381469776,11530012,6935616,30655304,3105968
2020-10-30,1136.1827392578125,975.0371704101562,938.4695434570312,2513.34423828125,1151.3024024786698,996.1816692180544,943.3114973334442,2522.304130728736,1129.2708229030582,967.4527306203668,923.5325788055588,2472.5531489808545,1135.2227606406152,985.517509655076,928.8769785065002,2486.228774295438,5761358,8800386,34021563,3427003
2020-11-02,1166.614013671875,985.7933959960938,857.5953369140625,2456.519287109375,1175.9738051825113,992.8261506982177,925.9078517057859,2513.3438595961543,1130.374820899924,966.3036158551513,849.2361414640844,2452.227924794816,1146.5504371505588,979.0822707536028,925.9078517057859,2508.7695073001287,10963040,7183119,99366895,2571196
2020-11-03,1198.0052490234375,976.8300170898438,845.2391967773438,2483.87109375,1200.6932359819416,992.3206398211945,872.0069259935058,2513.4858062675244,1176.453776290921,972.187375278738,838.2503852750858,2453.1716244356257,1177.3657090885092,985.5176040650659,863.3279706588164,2455.953860983352,14082115,7204782,88691623,2879269
2020-11-04,1207.0770263671875,1005.69677734375,873.9254150390625,2502.308837890625,1214.1808909220922,1025.9679634459683,881.1427042641561,2567.1031813023633,1180.7735912232865,980.7371626346334,839.1182513710775,2461.6121618778975,1201.8931188711827,981.8403091042062,839.1182513710775,2461.6121618778975,11702411,15702690,80180117,4893928
2020-11-05,1218.4046630859375,1014.9359741210938,893.0191650390625,2533.008544921875,1224.9325637478858,1032.403169327888,895.7370362163118,2555.927051248988,1202.2290488276524,1010.3393438035164,882.5130515292473,2515.3717511738196,1215.3327787655355,1020.3600203403191,892.9963293391136,2532.3483884145876,10716964,9568890,37205373,2816502
2020-11-06,1255.3160400390625,1022.9801635742188,926.8899536132812,2553.52197265625,1257.5719663126458,1030.656514408407,931.8460859022844,2558.992268466773,1214.8529186020253,1003.6283034138587,903.5937939142359,2528.8587835218846,1215.5729025522044,1018.6133644037154,909.0067610302049,2545.552430698174,17852862,8807127,66674086,3884421
2020-11-09,1286.8992919921875,1044.8602294921875,936.7337036132812,2571.58349609375,1292.0830824139427,1053.5478171266398,945.0928988662107,2587.994154092073,1262.5637420033756,1030.7025836761907,930.0189204062051,2541.874379528918,1262.5637420033756,1038.1951145932624,941.9410889743567,2575.827655603012,13144220,10160320,35838510,3646592
2020-11-10,1337.874267578125,1003.0308227539062,952.1959838867188,2498.9609375,1339.1702153172598,1023.9913912623635,954.6854981575843,2558.8977104644537,1297.4591898933427,991.0335718238393,932.394289871436,2488.3505398887746,1302.6910266562877,1023.9913912623635,948.747249358317,2543.8545705699444,20758678,15622869,36934242,4760020
2020-11-11,1334.322265625,1031.9434814453125,912.2955322265625,2534.989501953125,1358.1778286096487,1035.4828642601292,956.9693481603789,2539.7052349985543,1315.650727925336,999.3074069764407,903.5709057985849,2493.11365435347,1343.8741234170427,1007.5813413488307,954.2286414170968,2516.267949658609,18058097,12514800,56724780,3242441
2020-11-12,1316.8026123046875,1027.57666015625,904.4388427734375,2519.1923828125,1332.9783456291534,1049.8703161694812,917.4344706823318,2558.7573462237656,1305.5709094429938,1023.8993560715933,897.5870452578021,2510.4210712536337,1322.274560691963,1037.0916620308162,904.8956776040044,2533.292381849257,13526974,9180976,40046527,2437505
2020-11-13,1304.4189453125,1033.5062255859375,911.9301147460938,2505.79931640625,1314.018731141456,1041.5963391283253,930.3158127744421,2513.3914628735783,1293.0911511603776,1026.8871233948273,905.2382278821093,2486.1346162787854,1314.018731141456,1029.6451013448584,905.3524063780418,2504.761762967521,11236240,6363212,45388670,2548093
2020-11-14,1314.882568359375,1042.010009765625,914.625244140625,2518.53173828125,1319.9224557288537,1047.7098982988239,920.5634931298993,2536.121331125202,1310.5626648998218,1039.8496161102016,911.4505983321856,2508.817281775248,1313.058702868802,1045.2736619544476,920.3808075176305,2525.6995146346912,917533,1136144,5226220,298819
2020-11-17,1352.0819091796875,1033.0467529296875,910.4912719726562,2514.476318359375,1356.0658440921345,1052.6284448717322,952.4015483188597,2541.780369410981,1325.346526690937,1022.8882662755193,906.7227772895087,2499.3859710827232,1330.3384860795693,1052.3986133335507,952.4015483188597,2541.780369410981,15529950,12813968,46542562,2827273
2020-11-18,1352.32177734375,1020.9573974609375,907.7277221679688,2477.31591796875,1362.2096035812608,1041.3203758559696,916.5437523339601,2512.7311187533746,1343.0580778044423,1012.591442203388,895.3487790623915,2458.8303828158587,1346.8499463174833,1037.4592520620215,910.4912647764664,2509.7130956937594,9431388,9839468,30402290,2893762
2020-11-19,1319.3465576171875,1008.2711181640625,901.309814453125,2486.98291015625,1343.4419968967377,1024.7729803378093,918.3479644185699,2524.001410227819,1313.2507169804617,1005.5591504717025,899.0487177839173,2481.2770580477863,1334.082205602469,1011.2589286350296,907.7276728653641,2487.077316910264,10133441,10092343,27796343,4167501
2020-11-20,1347.473876953125,1014.3384399414062,867.66748046875,2509.005859375,1352.0337749363841,1019.5326549018475,906.1746321517295,2523.86041901607,1310.4187294103526,1003.076695105926,865.6119050256834,2478.1650101722894,1317.7145427465916,1016.7746765747912,902.15488447624,2504.0543394946435,10202681,8063554,57471248,2711471
2020-11-23,1338.7861328125,1047.8939208984375,891.0550537109375,2569.36669921875,1366.673558030817,1052.4446528101735,899.8710239678154,2574.7897912699596,1320.306544752983,1013.0514363293757,879.8865833151373,2513.4852724301986,1358.3697196995631,1015.855426059509,891.1920679199993,2537.0639335224146,12623318,10546363,45327567,3706418
2020-11-24,1380.6412353515625,1048.07763671875,897.153076171875,2567.29248046875,1387.1691369878151,1061.7296051857827,901.6981053281169,2587.0513574713596,1345.9381012087435,1041.9180852703441,882.5130366865866,2551.211783434206,1351.6499272517951,1052.6282554669574,897.1302404723101,2578.940203874572,20077200,8515426,30936268,3120516
2020-11-25,1346.657958984375,1025.646240234375,889.7302856445312,2547.721923828125,1405.7926143227066,1051.2494510310025,910.354245471466,2577.572421229616,1341.0900365114485,1021.6011827356376,887.1723247641512,2535.366611423049,1393.2169187344145,1045.273831064495,904.438832560289,2573.847038259663,12076301,8958701,32637879,3302249
2020-11-26,1369.5533447265625,1023.3938598632812,891.9228515625,2565.9248046875,1374.6892062430795,1029.5993115854137,897.5870112099977,2575.6862341175374,1331.4901739239883,1009.6959895434846,881.6223199794348,2527.632959539566,1358.369571811423,1029.5993115854137,892.1284332696474,2533.2918392997294,13971563,10962256,25838637,2341099
2020-11-27,1383.18505859375,1011.2586669921875,881.5081176757812,2527.302734375,1388.1289715212756,1030.5645142711294,893.5216292776049,2563.1895091220717,1358.8976717957653,1002.9847324440697,877.6711158861895,2517.3055184138466,1374.4973231008971,1027.8065360884234,886.3957429204033,2551.2115931655744,8997290,25306145,47336811,6086808
2020-12-01,1375.9373779296875,1046.05517578125,892.9735717773438,2571.772216796875,1391.0089951159953,1048.2615808559071,898.1581218860703,2580.3547127736015,1368.449497955729,1015.9013471690135,881.6224155523464,2475.2410693620222,1383.1851460681169,1015.9013471690135,886.3272950963643,2526.689762881511,8573787,8933802,19750687,3605017
2020-12-02,1350.641845703125,1048.859130859375,894.4580688476562,2593.228759765625,1374.4974076841213,1054.8806492565895,896.2167198289296,2598.0858726134124,1338.9781994497478,1030.5645197064534,883.8834480835445,2548.806463149488,1373.729377929423,1042.5157585612117,894.6179187496332,2564.41558530928,8946075,6741637,22188887,2509032
2020-12-03,1322.08251953125,1035.574951171875,897.153076171875,2555.408203125,1374.6893952165667,1054.4671494356558,904.9413183734533,2616.193948159479,1319.0586806011377,1032.1274779282971,894.6863977355495,2547.250078116679,1371.809459332733,1054.4671494356558,900.7845565217169,2616.193948159479,18966611,16212632,27785372,2852548
2020-12-04,1330.146240234375,1043.11328125,889.2506713867188,2572.479248046875,1345.3618766409259,1045.2736749322462,899.4141889963485,2583.1368494077583,1318.3385745153107,1025.0485026820181,886.16736859506,2545.552369776527,1325.7303623918417,1034.2417627957582,899.4141889963485,2556.681544381163,13456161,10564055,18464552,2686527
2020-12-07,1317.3306884765625,1051.2493896484375,894.4808959960938,2582.05224609375,1324.7224771291271,1059.98298755107,897.5870345000493,2587.9941153698906,1303.7469672863003,1044.354443935833,886.4414609235309,2552.29592659418,1319.9706297360344,1054.74287369846,886.4414609235309,2560.6428656083285,12158159,7792141,18242188,1996400
2020-12-08,1321.218505859375,1060.3046875,910.7197265625,2638.263671875,1333.2182375583634,1072.8535106474294,920.0838744016268,2646.0446302681075,1310.5147217469014,1052.6283373533047,890.7352860758922,2577.100531068669,1319.9704868887284,1052.6283373533047,895.8284932370876,2584.2213329835263,9728948,12308330,43403061,4277818
2020-12-09,1350.8818359375,1080.391845703125,925.885009765625,2650.996337890625,1353.6178686891142,1084.3449923020496,929.014044422081,2678.5361707775282,1320.0186177664302,1063.660157773185,913.2320381733588,2634.3496633209347,1321.8905291581675,1073.818754730769,918.119663405149,2654.957507302374,11034537,10039346,29175254,3659996
2020-12-10,1330.38623046875,1073.5428466796875,916.7720947265625,2626.00341796875,1345.88990725968,1077.12824022419,926.5930163690095,2666.5587263020534,1320.6904706936555,1057.2248115449715,914.0313878619481,2622.183627759691,1342.0499931162858,1064.0278458202633,923.4412064952983,2657.7874158895092,9863983,9488782,16065507,2127801
2020-12-11,1327.4583740234375,1069.360107421875,916.2239990234375,2625.3427734375,1339.1700653554612,1077.4042110435391,930.932546132494,2648.0724666579526,1318.0505374430454,1062.051509591734,901.8123160193213,2607.3757859860125,1334.4182184491199,1066.1424659732093,919.5128231734062,2633.9252687056605,10678192,10574009,26944202,1795408
2020-12-14,1317.234619140625,1070.60107421875,909.6005249023438,2638.64111328125,1332.4502560482917,1078.00158074311,920.42639842788,2644.582982725329,1313.2506846354922,1055.570005238952,907.3394281768021,2599.5477340002453,1327.650363195092,1075.0597826078522,917.2060210860919,2642.6966895850114,8611025,6728187,17312747,2483658
2020-12-15,1335.6182861328125,1061.453857421875,901.8580322265625,2604.546630859375,1339.1221143092132,1069.8197022100117,908.8696795362048,2635.811849644517,1311.3307804410254,1059.0636320856104,895.8055447281897,2598.3689743600853,1325.5385107341078,1062.7409363636853,908.8696795362048,2627.6065199880936,10780718,6905926,18551265,2365509
2020-12-16,1354.2415771484375,1071.658447265625,902.8629150390625,2654.202880859375,1360.0975395477392,1074.6003582766116,911.267842025286,2659.4845934562795,1338.689972849803,1060.5346233044572,897.9067828359475,2603.508755594117,1347.8097682905154,1066.4183331039999,908.0931360512261,2621.0041695284353,8416046,7788404,18561011,2565149
2020-12-17,1384.09716796875,1065.6827392578125,906.996826171875,2676.838623046875,1387.1690525606741,1074.6002695020861,915.8585274181496,2691.4573952866867,1348.2899199456517,1062.924761037971,903.1369888571187,2645.5262021078743,1361.825594530201,1071.8422912822446,906.4943803735462,2651.185081684576,10962239,6658153,20252358,2863460
2020-12-18,1354.86572265625,1093.814208984375,909.7147827148438,2698.34228515625,1382.0810915044917,1098.5946596856704,915.8129420251448,2733.238707578753,1350.0179012197248,1080.7597113852012,897.587092022642,2684.383670135171,1377.5692391283383,1087.4248254293193,904.4846217102242,2704.944311019967,11497959,15995676,18466344,6076692
2020-12-21,1317.714599609375,1082.32275390625,886.0302734375,2659.81494140625,1366.8654552233295,1112.1548434839465,923.6238759125903,2722.3928139381997,1312.002656841354,1059.1097679190875,847.4546150625127,2626.6634286568114,1360.7696147775287,1092.159499118767,918.1424622793934,2698.3425742862255,11880912,10858352,44135540,2705195
2020-12-22,1318.1466064453125,1122.0374755859375,884.6600341796875,2709.1884765625,1329.378426497432,1125.117195495581,894.8007168164349,2719.704468536211,1291.171230931236,1081.2193753733127,862.6200178226143,2658.399942521742,1329.378426497432,1086.6434216653652,890.2785229545844,2672.877334230853,11425779,10901851,28140001,2881737
2020-12-23,1320.594482421875,1151.961669921875,887.926025390625,2743.377685546875,1325.682298297565,1157.2936942249767,891.3975955165632,2753.0449382419692,1306.578819382509,1131.2768316766012,877.3285085880112,2702.539391524299,1312.770633999818,1138.1257665621756,881.5995094539919,2712.5368376350934,7733697,15878346,19501410,2790988
2020-12-24,1341.18603515625,1136.3331298828125,910.9024658203125,2743.94384765625,1347.809910718553,1149.0657745854198,913.02648808689,2755.261607659902,1321.890489358581,1127.0938572084044,888.8624499070831,2719.2804241587082,1333.7942470497671,1149.0657745854198,889.3648957443119,2743.6136542186437,7476094,7313885,20776988,1807144
2020-12-28,1356.3056640625,1140.2403564453125,915.08203125,2762.853515625,1364.1295126423581,1147.3191234558642,921.7968145648848,2781.999437363876,1347.809877374997,1136.2872088072502,911.4277150762043,2737.011391284911,1348.769855920136,1138.5395131590333,916.6351005208867,2744.5565639693627,5849597,4607051,17221499,2108994
2020-12-29,1370.0814208984375,1149.433349609375,909.029541015625,2763.89111328125,1377.3293062545129,1153.248462754415,919.1930580843465,2784.1687651957855,1363.169621802689,1135.3676168357244,905.6035820828861,2753.988073974151,1364.177646213893,1135.3676168357244,917.6856603187019,2753.988073974151,7247673,6878105,18611939,1994151
2020-12-30,1375.1693115234375,1146.2159423828125,911.51904296875,2743.896240234375,1382.2731764300643,1152.1915626376328,916.863442528072,2780.1129748090107,1356.4497292723331,1138.2637483684491,902.4061487955594,2737.011224527216,1382.2731764300643,1151.9157198907437,911.4048644689069,2767.569079933291,8108363,5194690,22043630,2637968
2020-12-31,1378.8172607421875,1154.48974609375,906.85986328125,2699.992431640625,1386.209048823874,1156.8799714778468,919.010389221317,2739.840368148115,1368.0175018784282,1139.045022927794,903.7993960955583,2683.2515825753485,1377.5692417328664,1142.7223272794574,910.6055223110023,2735.124636017051,11072875,7430470,18781189,4040956
2021-01-01,1368.017578125,1158.7645263671875,907.8648071289062,2761.76904296875,1385.2491474651813,1163.4071680151267,912.2042547488335,2772.8510155649706,1363.7456029587506,1154.4897498225102,905.3524571940603,2715.319072725017,1382.3692116076652,1156.4203121688843,908.0931641335884,2716.262219328951,4405469,4253550,10015175,2681440
2021-01-04,1359.3297119140625,1184.32177734375,909.39501953125,2866.64697265625,1380.4492413364562,1185.9305979223268,913.0721109281603,2877.3045756056003,1343.010075542213,1159.4080639714157,898.9574131269624,2773.7470297906757,1380.4492413364562,1166.6247509794052,911.3363560853714,2782.282552826853,7870096,7208454,24513534,5113293
2021-01-05,1369.6014404296875,1189.424072265625,898.0895385742188,2917.15234375,1373.489400686681,1194.204522771896,906.0833022275071,2937.1942083813246,1352.6098658518492,1172.1867090616427,893.4759418175588,2866.788408968852,1362.4016008314698,1178.5759801336187,899.4141904104779,2866.788408968852,7193412,8145280,24123091,5801309
2021-01-06,1363.6976318359375,1178.66796875,874.4050903320312,2878.011474609375,1382.369168522935,1196.9625805594098,898.0437848017973,2936.486556184266,1356.545721035078,1165.7515043961582,870.2483285010171,2864.524433935995,1377.569275576675,1195.12392836193,897.9981134028953,2923.7540787445723,11067025,7161715,46401468,3726716
2021-01-07,1359.5697021484375,1160.327392578125,872.9890747070312,2860.37451171875,1375.2653289357331,1192.9634672441664,888.4513208210225,2905.692743300788,1356.017828176533,1154.2138519215518,870.2483677659324,2829.6750496625073,1375.1693545120118,1191.4465568222472,877.2600152280017,2900.175244633684,9947421,10954918,32325918,3717827
2021-01-08,1374.353271484375,1206.2476806640625,883.2896118164062,2943.4658203125,1384.2890257285999,1210.5685804070934,885.4365301454103,2950.1622525679395,1366.1454082650844,1175.1285164991227,873.4230184422827,2886.028290555593,1374.6892405293725,1175.1285164991227,876.1180539978908,2914.32268556104,6884382,13186251,27540187,5879039
2021-01-11,1393.36083984375,1265.176513671875,866.6397094726562,2995.85791015625,1406.2726218404791,1271.7497176261038,885.6191968723116,3046.363455603867,1378.8172583470578,1231.8969542737473,864.4699554892906,2967.6579194980072,1391.9689177999035,1233.8275166083486,885.6191968723116,3046.363455603867,8665696,20528626,33307825,9508039
2021-01-12,1421.728271484375,1261.08544921875,893.9556274414062,2994.34912109375,1428.160081071559,1266.8312367584745,895.3031150004354,3027.5006324886463,1391.104931463771,1250.2833686440679,867.8501930563857,2970.9118356196996,1394.320836257363,1266.8312367584745,869.2662481285059,2995.8580175206794,10194078,8309868,41161546,3611458
