Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
Date,,,,,,,,,,,,,,,,,,,,
2020-01-31,1177.2216796875,690.4047241210938,645.35888671875,1902.6209716796875,1188.2614324212159,698.4125112457004,664.3770141601562,1962.3796304104515,1171.4137628971168,686.5342610937647,643.3245239257812,1895.8032265534514,1182.1654752073073,694.49757137338,664.2626953125,1957.849510791262,5589134,6092028,34750310,3287223
2020-02-03,1145.0623779296875,682.79736328125,633.4039916992188,1924.0809326171875,1150.0061733542714,703.7510628626674,640.0100708007812,2008.4567557030568,1130.5666091323744,680.217054497855,623.140625,1915.570089990503,1149.0942406721317,695.7877522790354,626.272216796875,1969.3803410188764,6538505,6416745,30712290,4728073
2020-02-04,1180.5816650390625,700.9927368164062,652.1021118164062,1928.88525390625,1184.6135280661454,702.8167761426319,654.8908081054688,1955.3784973728543,1150.054300342984,685.1996017474645,639.0271606445312,1909.530143123464,1150.054300342984,685.1996017474645,640.0328979492188,1948.3319680068348,10448852,5771311,25383901,3509339
2020-02-05,1194.8372802734375,698.0565185546875,662.2054443359375,1964.3927001953125,1198.0531848567105,699.3466727690155,664.1712646484375,1973.6812765705258,1178.1816765010667,689.0255476669453,653.8850708007812,1925.7280570724736,1185.4774897667444,694.8979025860065,655.9879760742188,1935.5200048474405,9010341,6310409,18472100,2439322
2020-02-06,1190.181396484375,686.3118896484375,666.4570922851562,1947.737548828125,1198.7251114245955,700.0586030839884,670.6630249023438,1989.6965674120474,1187.6853586253376,685.1107431848491,658.3652954101562,1935.977915044779,1194.8372687931737,697.8786944035063,664.765625,1962.9745345171593,5913775,7341622,15538577,2640065
2020-02-07,1192.4853515625,691.60595703125,655.4165649414062,1955.2412109375,1197.0932956450317,692.9850652362902,663.965576171875,1968.4649311320168,1182.3096019972018,686.0005162036839,652.970703125,1939.1804691161058,1196.1333170599114,690.4048105347318,663.348388671875,1957.4832578760502,3407724,2853344,12209212,2083442
2020-02-10,1190.6614990234375,687.9578857421875,656.3080444335938,1978.486328125,1193.205348553925,692.2286945904871,660.833984375,1983.1078285243932,1176.9818040358296,684.8882232146882,644.810302734375,1939.1811207398196,1193.205348553925,688.6696781658572,652.8335571289062,1959.2225917974156,4609917,3827682,15142476,2383032
2020-02-11,1190.9493408203125,688.2694091796875,664.1484375,1970.6610107421875,1204.7730550885838,693.2075345490895,670.2973022460938,1990.2451271225352,1188.5014658798648,684.3989998024973,660.6282348632812,1965.3533811861835,1193.541353162108,693.1185808440265,661.7025756835938,1979.4464379774627,5806760,4312817,13999816,1335820
2020-02-12,1199.0133056640625,694.9425048828125,672.1716918945312,1986.5390625,1202.75724574803,696.899974977969,674.2518310546875,1999.5798003282277,1194.2614583322245,689.6484565480552,665.1770629882812,1967.5499179431074,1195.36534000586,690.2712953473713,665.7028198242188,1968.5566607585884,3148965,2948825,13533565,1620407
2020-02-13,1191.71728515625,704.9077758789062,673.9317626953125,2005.9395751953125,1209.4768866882353,706.464845753047,675.5775756835938,2010.5610734168338,1184.2294062850322,695.9657568915263,668.6514892578125,1986.7674512462204,1209.4768866882353,698.4570578288941,675.5775756835938,1988.5519282244795,4556070,4387430,13565659,1645948
2020-02-14,1170.5499267578125,699.7472534179688,680.0806884765625,1998.847900390625,1198.4373530168177,711.0916203104579,686.4124145507812,2024.2888263466214,1166.374043126806,698.1011754419509,664.3084106445312,1986.7681021693106,1193.445393797027,706.9097643986352,675.3489990234375,2002.3254756086833,7344429,5321680,21227841,1500115
2020-02-17,1168.43798828125,702.4163818359375,675.80615234375,2016.2811279296875,1183.6536258086412,705.9753982193674,688.5610961914062,2028.864296207928,1165.8459757240203,696.944372423902,674.0003662109375,2004.338512624702,1175.9737969307262,703.1726510949043,680.720703125,2010.5157043249292,5076345,2929629,13149130,1774724
2020-02-18,1164.694091796875,709.71240234375,670.8458862304688,2027.7200927734375,1169.7339796863732,710.9580255399214,674.7318115234375,2032.5245745457767,1155.3343000020927,697.2558445443426,666.2742309570312,2000.5404977173162,1168.198037290362,698.456990895344,674.7318115234375,2013.2608458026193,5264558,5083346,11127161,2486223
2020-02-19,1178.085693359375,712.2036743164062,687.4867553710938,2009.9666748046875,1180.7736803186083,716.1185597402623,688.6982421875,2040.7610287619843,1165.3180482652365,708.3777425793024,674.3660888671875,2004.6130195081284,1173.5738408044704,711.8032741134615,676.3090209960938,2027.7202912463529,5006134,3985192,14084409,1760463
2020-02-20,1168.389892578125,709.134033203125,679.3263549804688,1973.7730712890625,1180.7736395518652,717.2307739676241,689.4068603515625,2026.4849765215884,1165.509956871901,706.331286004339,678.3434448242188,1968.6940019857932,1180.7736395518652,714.694996449699,684.3780517578125,2017.425184138376,5561707,4564569,16892268,2317278
2020-02-24,1161.5260009765625,708.11083984375,660.58251953125,1935.8406982421875,1166.1339448955853,722.1244681275581,675.2346801757812,1994.0434444326177,1151.9742612675054,704.8187928348042,658.1138305664062,1927.924606419485,1160.5660224255062,711.8922950949362,671.9202270507812,1973.0410346894687,8284042,6627536,21370214,3092877
2020-02-25,1152.262451171875,710.3797607421875,647.5304565429688,1973.1781005859375,1160.6142187754567,717.1418708039287,663.53125,1991.93846182893,1150.0544533440836,707.7104981957709,644.6045532226562,1931.8596382418114,1155.81432539756,710.9135915289567,663.53125,1935.9777663195416,6943340,6996695,27745062,2674567
2020-02-26,1151.2542724609375,696.4550170898438,636.3755493164062,1943.390625,1156.4861086680041,713.0934295091707,645.6788940429688,1980.2705736802886,1138.1985876590406,694.453070378311,634.249755859375,1933.644253799766,1149.5743100037296,706.420273804062,644.6045532226562,1971.21078063145,6907393,8760569,29362748,2686842
2020-02-27,1151.4461669921875,692.0952758789062,633.7468872070312,1926.826171875,1154.374148296328,694.675584755813,637.198486328125,1940.0498926540474,1133.734610509741,687.0681972825686,625.8607177734375,1909.1639352563836,1147.174309533565,692.2287607300962,634.546875,1940.0498926540474,10327549,5223386,25054993,2349001
2020-02-28,1130.518798828125,651.0331420898438,607.4140625,1830.41650390625,1137.5746179582306,673.365950207206,620.374755859375,1893.8814131923332,1123.270913670977,642.4469925603653,605.7454223632812,1821.127814570062,1128.4548214429537,667.3156326656281,619.4146728515625,1892.508703784366,12156528,14123957,39315769,4298076
2020-03-02,1132.3907470703125,659.3523559570312,601.6995239257812,1831.468994140625,1153.0783330290699,681.4627809777982,625.8607177734375,1879.6510064998279,1119.4790816152388,652.8571609917271,594.8191528320312,1817.192726481651,1152.166283036904,655.7488622158813,619.506103515625,1862.3091551207253,7332449,9821523,29500495,2667076
2020-03-03,1134.502685546875,664.6463012695312,613.9058227539062,1863.4071044921875,1137.91053905325,675.3233502859092,618.95751953125,1885.1874704371257,1121.2549348197444,659.5302152825168,604.3739013671875,1841.2607720968433,1127.9747846003422,671.7643339471166,607.8941040039062,1848.5818884868904,11184775,7826587,27398798,2757585
2020-03-04,1102.871337890625,675.1008911132812,612.4657592773438,1906.4188232421875,1132.7746932728987,677.5477147713524,618.9118041992188,1916.7141440295222,1087.7516756710927,663.356126693284,597.9278564453125,1853.157741720261,1131.1907052224476,670.7856056570123,618.0889282226562,1881.5270701120278,17144435,11013444,22105261,3237002
2020-03-05,1105.271240234375,671.408447265625,599.4136962890625,1944.71728515625,1118.3749704061522,688.2692989529154,620.80908203125,1965.4909076130446,1097.0154484391678,668.8726697082332,597.0592651367188,1907.196564768805,1106.855228221711,679.5497193078324,618.1803588867188,1908.7064556104253,9774854,7755293,30510390,3937056
2020-03-06,1089.479736328125,657.4837646484375,581.0584106445312,1936.84716796875,1095.2396079268094,661.9770117297021,588.8988647460938,1943.4361284254044,1056.9364383585807,648.7196546916367,567.38916015625,1895.8032908303119,1079.9759247533182,659.3077495856307,580.6012573242188,1919.9628869789626,11526783,9216022,33734039,2595027
2020-03-09,1062.9842529296875,626.787353515625,509.3518981933594,1804.975341796875,1073.6399909730865,645.8280607044467,567.3434448242188,1903.3985264308503,1022.3771150089042,620.1586739017592,500.59716796875,1770.7949043573658,1065.5761480374495,644.6269142637369,566.9091186523438,1898.9144323212063,17210295,10308654,88187018,4940975
2020-03-11,1069.22412109375,610.3713989257812,527.3642578125,1787.907958984375,1075.1759410362495,619.2244643341403,538.7476806640625,1818.6567349088602,1048.2965425103432,595.290053936547,506.5403137207031,1757.0678031654434,1060.776263254514,614.5087777984494,506.5403137207031,1768.9646164160426,17769120,16165009,59578576,6796449
2020-03-12,980.4260864257812,561.6128540039062,485.96783447265625,1619.659912109375,1036.7768393183305,596.1353056171972,503.34014892578125,1746.452557250621,963.2904926573575,558.3207526489422,479.43035888671875,1609.1358059725871,1031.9769465437087,594.3557972422204,496.0255126953125,1742.4259203864426,29500385,13965574,55970485,8728786
2020-03-13,1026.985107421875,571.5335083007812,505.30596923828125,1653.0164794921875,1038.1687638659519,593.4659679700106,521.1696166992188,1665.5538456236006,882.4123015442967,507.1598227030076,430.8335876464844,1378.245851938074,940.8269733160892,526.7344123511939,456.25201416015625,1544.6639432368193,33171182,16903113,73297403,8029720
2020-03-16,959.4986572265625,518.860107421875,464.3438720703125,1552.4427490234375,995.4978564721814,553.5605161370858,493.6025085449219,1685.915829538065,955.1787533170883,516.0573603800581,459.4521789550781,1533.6365866583317,993.5778991790818,553.4270313041312,484.8477783203125,1606.0699041060138,15993161,19140152,38482258,7844271
2020-03-17,936.0750732421875,493.76904296875,460.8236999511719,1517.301513671875,969.5783485242085,526.7344211327804,484.5963439941406,1584.106706975884,916.4915457145892,489.36474936322503,458.6293029785156,1485.4089197587443,967.658391398418,523.2643584602383,478.7674560546875,1583.1915673415826,21338419,16059887,45445979,5713248
2020-03-18,841.8052368164062,475.3956298828125,442.765625,1514.0067138671875,953.2587260642871,514.2778969681302,473.5786437988281,1568.137234156569,830.3814683238754,469.79018961794594,439.3368835449219,1489.6182254168775,945.5788974555113,505.38035549809337,468.732666015625,1534.5058596923884,30590703,15390183,44730415,7258778
2020-03-19,859.7088012695312,485.4053955078125,419.54156494140625,1508.429931640625,883.1323019405071,496.48284621747047,442.0798645019531,1553.6915651063705,763.1829672552908,453.10732873879357,407.8838195800781,1425.834345693492,813.101853163813,453.10732873879357,420.6387634277344,1437.7719472166295,33610024,16583991,61404010,5135111
2020-03-20,847.51708984375,520.6841430664062,465.37249755859375,1656.93603515625,877.9964106192646,549.3787146036859,473.1214599609375,1722.8927279382751,791.5503487681442,487.58527759470593,425.1647033691406,1499.8108444920138,839.9812812149705,488.919908828998,429.5077819824219,1502.5763223859758,44318732,21354894,63360475,8547498
2020-03-23,740.6714477539062,468.41107177734375,404.1579284667969,1539.1727294921875,805.1820188354235,499.1075892084483,434.30804443359375,1613.19539760474,734.3835998916231,459.02417658358127,400.3177185058594,1491.2839168428961,762.7989418883617,480.4672293564197,418.8558044433594,1493.3580252112451,25138477,17146150,40670949,7003490
2020-03-24,736.9755859375,524.7769775390625,431.2907409667969,1570.007568359375,777.5826691642557,534.8757195469481,443.45135498046875,1631.6315980162276,709.1841936359184,464.451658095908,409.5296325683594,1505.2031723084979,763.422984756635,464.451658095908,425.1647033691406,1523.824120209173,30528636,20027097,45734887,6350865
2020-03-25,822.461669921875,539.3690185546875,494.7682800292969,1613.47216796875,832.7334527149644,564.9939292070736,526.4498901367188,1668.505137721225,725.0238415039347,503.3339726761261,440.3655090332031,1548.6677521390377,739.615528019987,531.1832688765716,440.616943359375,1567.1042729978358,23614021,18339548,73130298,2765520
2020-03-26,865.0366821289062,572.1119995117188,487.4307556152344,1650.9442138671875,900.1719336018855,579.096548856336,510.6091003417969,1688.8313521261675,807.3419924324803,544.6185706587013,476.52734375,1587.8914060935226,835.2773459036899,547.198879781815,500.962890625,1688.416462913591,28521578,14843813,45744488,4556067
2020-03-27,868.2526245117188,580.7424926757812,487.1564636230469,1681.8714599609375,949.0828313733216,600.4950439021089,506.2203063964844,1705.3780218842064,837.1972827899858,571.4445517778137,478.2874450683594,1613.5641789953083,907.1317563798439,591.7309337239292,500.59716796875,1677.723243150949,27617968,13495283,41657940,4331250
2020-03-30,798.3662719726562,557.6089477539062,471.0870666503906,1639.4674072265625,851.5010670969107,590.3518902637192,491.3623962402344,1756.0783867116118,794.8623264444668,552.6262918310596,466.3096923828125,1625.686154662088,844.7812165110275,556.1853085018281,475.7273254394531,1627.944583166775,19634222,14624804,30229866,8513547
2020-03-31,827.4055786132812,570.7772216796875,509.1690368652344,1683.346435546875,838.637281357104,589.0171796600985,516.5065307617188,1709.9872294437262,804.4620666408429,563.8371509679085,479.1103515625,1640.850279466217,819.6297167993533,578.3401310861993,490.97381591796875,1693.7631143545216,17605546,15175521,44292810,3927593
2020-04-01,796.4462890625,536.3438110351562,493.9454040527344,1575.1700439453125,829.2775111385743,567.218292068619,514.1292724609375,1691.320110097242,787.1824719013174,528.5139850804073,477.8302917480469,1568.9477189728877,829.2775111385743,564.4155446676481,513.054931640625,1683.1619731944672,14551752,13083824,41597459,4941878
2020-04-03,781.278564453125,521.1290893554688,492.5738830566406,1524.8841552734375,810.221942838664,539.1910902637726,518.6323852539062,1603.9768519495608,777.5826702598553,517.9704725427396,482.9048156738281,1521.0125320211353,809.2619642334049,536.9667045778659,518.6323852539062,1603.9768519495608,17498140,10221655,41367807,5735369
2020-04-07,860.2367553710938,568.5529174804688,551.3883666992188,1636.42529296875,870.9885268514951,573.2241268963882,554.9999389648438,1646.2427613110635,811.5178439499248,545.3303552495552,502.88299560546875,1571.7131597879254,839.021252849295,547.1988172934089,503.8430480957031,1576.3222892887698,30206319,15145605,54373624,5427577
2020-04-08,853.3250122070312,561.9686889648438,545.0108642578125,1572.1279296875,907.1797889388013,583.3673193193551,561.8574829101562,1664.8175685628692,831.4374529650282,557.2974797642285,530.31298828125,1568.0258494603768,844.7331919054711,560.5451040738359,539.456298828125,1622.4135773370153,28109676,11806896,49880330,6285615
2020-04-09,888.0281372070312,566.1060791015625,557.7200927734375,1628.0830078125,893.644046824648,580.831499453085,563.5946655273438,1639.74412918512,854.3809010796305,562.4135776489563,545.3994750976562,1595.8651216868377,876.4604075120254,575.4929745421077,554.9999389648438,1613.6102721367765,22228573,11931114,33032857,5307397
2020-04-13,859.5167846679688,567.1293334960938,543.639404296875,1621.72216796875,908.8117191322951,579.8528073514389,555.4571533203125,1647.302835958594,850.7330159543767,557.0305910148797,539.456298828125,1609.5079751447706,896.6199796392685,559.6553766952959,550.4054565429688,1623.3353632473888,17079028,8330276,23673784,2990438
2020-04-15,828.74951171875,568.5973510742188,525.6727294921875,1599.506103515625,893.2600852060125,581.2763470957829,565.0576171875,1670.3483956950824,809.2619579029216,565.527688544584,522.5411376953125,1592.7307062041632,893.2600852060125,579.5858468766762,547.2509765625,1645.4590984082351,28989376,11963447,35321842,4761399
2020-04-16,844.5411376953125,555.0730590820312,533.9931640625,1581.8995361328125,855.052914640017,564.9048850755681,542.8621826171875,1626.9307132667573,821.9816415477253,536.9665853418957,523.4555053710938,1544.104670519344,830.3814539431036,551.6030507663233,525.6727294921875,1576.2763075682515,26927198,17783287,37455706,6245533
2020-04-17,873.8685302734375,559.4329833984375,559.5715942382812,1665.001708984375,883.1803346507442,574.7812441755716,562.3146362304688,1707.1752391832952,851.741034694427,556.9861592165755,545.2394409179688,1615.9606216110822,878.3804415276423,573.0017356796719,555.914306640625,1659.2864340558745,27941731,8878320,33269335,9895823
2020-04-20,907.0357666015625,581.2763671875,568.62353515625,1676.4786376953125,922.491457384505,588.1274849077423,574.6580810546875,1686.9413387937925,897.5800007260784,568.5528938820686,549.5139770507812,1661.591127418476,912.9396584925139,569.4426480195992,560.4859619140625,1686.9413387937925,33116493,13322913,36030932,3244282
2020-04-21,884.7642822265625,563.392333984375,565.6748046875,1601.8109130859375,896.6199942597219,575.2260532203032,572.3722534179688,1654.3088568635294,871.6605511646976,558.5876398915761,532.1416625976562,1592.6386772033325,887.9801870345212,558.5876398915761,553.1712646484375,1627.0228307624911,16589003,11660575,61371628,5122541
2020-04-22,891.4360961914062,571.0886840820312,623.3920288085938,1631.1708984375,895.6600254289058,573.891431399753,633.1296997070312,1650.0683290212633,870.9885639210034,558.8100875738049,594.3162841796875,1584.7569877775284,882.3643453801485,563.3923432059445,603.4595947265625,1601.810766597022,19144677,8266728,142683366,3829836
2020-04-23,916.7315673828125,604.4099731445312,626.7293701171875,1731.41943359375,920.139479663076,608.280436216193,633.5640258789062,1751.4691461882735,876.0284516790492,567.7520919151922,618.6832275390625,1623.1970543711286,897.579982769928,575.7154022860201,625.1064453125,1640.850042218488,20450611,14451289,65464502,5934366
2020-04-24,900.5079345703125,585.4581298828125,647.8047485351562,1676.3865966796875,920.043534681781,600.5839478281132,683.4408569335938,1707.1754928420744,888.9402038947073,582.6109062318541,615.89453125,1666.476967892776,895.6600542481231,594.845023687612,617.2431640625,1696.8049510883297,16642284,7319940,134986308,2987102
2020-04-27,892.4920654296875,591.3306274414062,653.6336059570312,1693.0255126953125,919.0834828573294,605.9226182374816,674.3203735351562,1728.4236515852956,889.2281149381581,588.1720108507649,650.5477294921875,1682.3323542096878,907.3237456754833,588.1720108507649,655.5765380859375,1689.061728637559,13710536,7183306,58482901,3374741
2020-04-28,894.1240844726562,587.860595703125,652.9021606445312,1713.7205810546875,906.0277838639396,602.3635779293849,665.3827514648438,1721.970878313949,885.1002622663689,581.0539545254265,636.4441528320312,1689.3382171080505,906.0277838639396,598.8045612207917,662.8912353515625,1719.2054004579843,14720718,7296571,78453401,2678505
2020-04-29,937.9950561523438,601.9631958007812,652.353515625,1756.677490234375,952.9707573006389,606.8123670734024,664.5598754882812,1763.0381112376876,896.7159768131351,585.4582661793237,649.1762084960938,1705.4239944098053,897.5799809804679,592.5762998106832,660.5596923828125,1727.501678967221,27938889,8639056,37494672,4241510
2020-04-30,961.7064819335938,636.6190795898438,670.2058715820312,1856.971923828125,978.2181244075376,640.6229731721697,683.4408569335938,1873.1500115074352,952.3946784518545,621.13733601567,657.4281005859375,1790.3700102792018,961.32252567614,622.827890584054,664.697021484375,1825.2150702680717,21896567,16253821,71345899,5915544
2020-05-04,886.0602416992188,599.4273681640625,656.1251831054688,1779.5389404296875,921.5794496546587,623.8956067358706,669.7487182617188,1812.3098994413012,880.7803594355722,596.4466592451819,648.0104370117188,1764.0523312877383,919.179503171183,613.7523879326809,658.319580078125,1812.3098994413012,13361162,9122740,53456868,3729348
2020-05-05,874.9724731445312,599.4273681640625,667.760009765625,1781.658935546875,906.2197636581102,610.0154097259119,676.1490478515625,1822.4497299579211,871.7085225926843,596.1352670222354,661.6111450195312,1776.358436838095,900.4598922789272,606.5898780483717,664.582763671875,1802.261721065923,14836429,6393053,44903763,2905528
2020-05-06,908.5237426757812,592.4873046875,667.8057861328125,1754.7877197265625,911.9796420930518,606.3229707298409,678.8692016601562,1800.9711737317787,869.4046159228425,590.8412269415659,660.833984375,1745.5694609419854,882.2203064036996,602.2746002463149,669.2915649414062,1788.157884043275,16892923,7934250,40489094,3517431
2020-05-07,887.9801025390625,591.6419677734375,688.9268188476562,1743.7720947265625,905.5476971735101,600.0056232789626,691.9898681640625,1783.226178184591,884.476157616393,589.4175826433067,660.6054077148438,1736.1208942695248,902.8597691221495,592.1757984821578,665.1770629882812,1760.6875785384177,10915865,4779548,50026966,3166754
2020-05-08,891.8681030273438,599.8722534179688,714.00244140625,1745.3853759765625,906.1718075468387,605.8336170308272,722.277099609375,1787.8815321945133,888.172208869174,594.8006439471403,702.7103881835938,1738.7942975518952,904.2998375658728,598.1372219797533,706.322021484375,1787.5127792879243,10403742,8400321,84262770,2686530
2020-05-11,879.1484375,607.6130981445312,720.8599243164062,1784.009765625,915.8196337130803,621.5377172608721,738.3236694335938,1798.8511405782167,877.4204876454459,603.2532813210263,718.8026733398438,1759.765698678275,899.4999966343356,607.2571747811216,722.3228149414062,1759.765698678275,14275392,7370186,67085063,2449841
